CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
512	918	35	0.8839	302.636
554	586	35	0.728	312.211
512	554	35	0.8	-297.215
87	152	36	0.7454	318.978
384	820	36	0.8793	-41.027
75	87	36	0.9011	-82.052
242	384	36	0.8847	270.909
10	87	36	0.7071	293.780
75	152	36	0.7161	236.926
140	1563	36	0.7889	0.000
242	820	36	0.8537	229.882
242	1539	36	0.8961	270.909
152	1559	36	0.7442	-23.016
384	1552	36	0.8277	15.972
87	1552	36	0.8632	336.989
1539	1552	36	0.7454	15.972
820	1539	36	0.8048	41.027
152	1552	36	0.7098	18.011
820	1559	36	0.9119	15.973
140	820	36	0.7172	3.971
75	1559	36	0.8907	213.910
75	1552	36	0.9432	254.936
1552	1559	36	0.8567	-41.026
87	1559	36	0.9686	295.962
384	1539	36	0.8572	0.000
866	893	37	0.7242	-379.029
699	998	37	0.8169	315.406
724	893	37	0.7508	331.276
731	866	37	0.7826	-118.258
724	998	37	0.871	-237.054
759	998	37	0.8114	-237.304
998	1316	37	0.7633	-315.737
759	893	37	0.7144	331.026
1316	1463	37	0.7821	0.332
704	998	37	0.8222	315.739
699	704	37	0.935	-0.333
998	1463	37	0.8025	-315.404
724	759	37	0.8464	0.250
704	1463	37	0.7046	0.334
1318	1324	39	0.7924	-204.243
1126	1324	39	0.8303	-114.794
1116	1126	39	0.9088	-0.249
1116	1324	39	0.8238	-115.042
1116	1318	39	0.8442	89.201
1126	1318	39	0.8633	89.450
862	916	40	0.8848	44.026
483	1406	41	0.8399	44.026
483	509	41	0.7773	-26.999
342	509	41	0.8307	194.115
205	1074	41	0.8924	-220.132
205	483	41	0.9052	44.026
205	503	41	0.9135	-44.027
466	509	41	0.7812	45.058
205	541	41	0.9372	-132.079
466	1074	41	0.7149	-192.100
796	1406	41	0.7928	264.157
541	1074	41	0.9502	-88.052
342	483	41	0.7494	221.115
483	503	41	0.8576	-88.053
503	542	41	0.7471	-431.273
541	542	41	0.7982	-343.221
796	1074	41	0.9467	-44.026
205	509	41	0.9014	17.026
342	796	41	0.7905	0.984
483	541	41	0.8561	-176.105
503	541	41	0.8972	-88.052
342	1074	41	0.7866	-43.042
205	1406	41	0.8679	88.052
205	1284	41	0.8518	-58.043
342	1406	41	0.7258	265.141
541	1284	41	0.8709	74.036
509	796	41	0.8604	-193.132
342	541	41	0.7851	45.010
503	509	41	0.8128	61.053
207	509	41	0.7497	-44.026
503	1074	41	0.8579	-176.105
541	1406	41	0.8108	220.131
1074	1406	41	0.7688	308.183
483	1074	41	0.8001	-264.157
205	342	41	0.7827	-177.089
1074	1284	41	0.8658	162.088
503	796	41	0.8756	-132.078
205	796	41	0.9122	-176.105
509	541	41	0.8577	-149.106
176	1406	41	0.791	28.031
342	503	41	0.7485	133.062
509	1406	41	0.7337	71.025
466	796	41	0.7169	-148.074
483	796	41	0.8236	-220.131
176	466	41	0.8125	-88.052
503	1406	41	0.8114	132.079
205	466	41	0.9044	-28.032
509	1074	41	0.8623	-237.158
541	796	41	0.9545	-44.026
395	1288	42	0.7775	-26.011
322	889	42	0.8607	-119.013
395	926	42	0.7683	-21.984
1119	1353	42	0.8286	-16.031
322	1572	42	0.8134	-248.251
1288	1423	42	0.8601	26.012
1353	1423	42	0.7545	14.017
395	931	42	0.7642	-21.982
395	1353	42	0.8492	-14.015
958	1185	42	0.7077	201.958
889	1185	42	0.8292	-382.315
1119	1423	42	0.792	-2.014
1119	1288	42	0.8527	-28.026
926	931	42	0.7931	0.003
395	1119	42	0.8397	2.016
931	1423	42	0.7153	21.983
322	1288	42	0.7724	21.989
809	1185	42	0.8509	-251.082
809	1572	42	0.7764	1.995
809	889	42	0.7461	131.233
926	1423	42	0.7337	21.986
322	809	42	0.8595	-250.245
322	555	42	0.8592	-24.000
395	1423	42	0.8452	0.002
1185	1572	42	0.8046	253.077
555	1288	42	0.7556	45.989
1288	1353	42	0.7555	11.995
926	1288	42	0.7096	-4.026
931	1288	42	0.7342	-4.029
931	1119	42	0.7982	23.997
889	1572	42	0.7398	-129.238
926	1353	42	0.7013	7.969
926	1119	42	0.7828	24.000
782	793	44	0.8108	-56.063
793	1164	44	0.7632	2.016
604	1135	45	0.7504	17.002
741	1402	46	0.9168	0.000
831	1402	46	0.7181	15.973
741	831	46	0.7647	-15.973
359	838	46	0.724	-1.952
359	829	46	0.885	0.016
741	1401	46	0.8852	-2.016
496	741	46	0.7428	28.075
1401	1402	46	0.8926	2.016
496	838	46	0.7066	2.059
496	1402	46	0.7105	28.075
741	838	46	0.7832	-26.015
838	1402	46	0.7477	26.015
831	838	46	0.711	-10.043
79	487	48	0.9961	-101.172
331	487	48	0.98	-101.176
123	331	48	0.9795	101.197
123	487	48	0.9925	0.021
79	123	48	0.9942	-101.193
79	331	48	0.9839	0.005
78	1192	49	0.8017	254.938
1192	1544	49	0.8099	-310.927
78	85	49	0.8333	-343.901
78	1544	49	0.8073	-55.990
85	1544	49	0.9176	287.911
865	1103	50	0.9277	490.187
521	865	50	0.9701	-432.181
521	1103	50	0.9414	58.006
709	1162	51	0.922	2.016
661	1162	51	0.9237	-26.016
661	1279	51	0.7287	56.027
661	709	51	0.9644	-28.031
321	333	53	0.8024	-21.973
333	580	53	0.7866	-225.926
321	580	53	0.9892	-247.899
321	640	53	0.7748	0.856
321	856	53	0.806	-21.960
350	580	53	0.7247	487.856
523	548	53	0.789	-57.958
548	856	53	0.7515	190.004
234	321	53	0.8262	163.776
523	856	53	0.8207	132.045
580	640	53	0.767	248.755
580	856	53	0.8043	225.940
333	856	53	0.981	0.014
333	548	53	0.7355	-189.990
116	1195	54	0.8379	264.043
618	693	55	0.7145	-499.372
156	1545	57	0.9664	304.115
408	708	59	0.7158	2.011
194	1245	60	0.7618	-28.027
950	1253	60	0.779	-404.303
950	1245	60	0.7254	-42.046
681	1245	60	0.7649	-28.026
191	194	60	0.8892	-18.014
191	768	60	0.7216	0.042
194	681	60	0.9667	-0.001
976	1309	60	0.8844	-243.183
194	976	60	0.725	-243.179
191	681	60	0.8427	-18.015
681	950	60	0.9244	14.021
194	950	60	0.9122	14.020
130	602	61	0.8522	18.010
92	420	61	0.9286	83.931
166	827	61	0.909	-79.997
420	602	61	0.9303	205.154
84	166	61	0.9354	-84.083
166	449	61	0.9384	2.030
420	827	61	0.9297	-83.905
38	60	61	0.9097	140.901
84	130	61	0.8387	106.968
32	102	61	0.8436	-4.089
24	38	61	0.8407	-0.049
166	237	61	0.9524	1.865
92	449	61	0.8818	82.053
449	602	61	0.9159	207.032
52	449	61	0.985	166.005
32	166	61	0.838	-4.090
52	827	61	0.9077	83.979
32	52	61	0.9162	-168.065
102	449	61	0.9423	2.029
52	602	61	0.9431	373.037
84	449	61	0.9063	-82.053
130	1547	61	0.8241	-1.038
102	420	61	0.9539	3.908
102	166	61	0.9953	-0.001
237	449	61	0.9768	0.165
32	449	61	0.9312	-2.060
84	602	61	0.9884	124.979
60	1547	61	0.9837	144.028
84	237	61	0.9349	-82.218
32	237	61	0.9007	-2.225
52	420	61	0.9568	167.884
38	130	61	0.9907	285.967
102	602	61	0.9435	209.061
52	84	61	0.934	248.058
84	827	61	0.8338	-164.080
52	102	61	0.9593	163.976
38	1547	61	0.901	284.929
52	166	61	0.9547	163.975
92	166	61	0.9162	80.023
92	237	61	0.9093	81.888
237	827	61	0.9056	-81.862
32	420	61	0.8739	-0.182
602	1547	61	0.8425	-19.049
420	449	61	0.9382	-1.878
92	102	61	0.9204	80.024
237	420	61	0.9591	2.043
84	92	61	0.8378	-164.106
84	102	61	0.9393	-84.082
84	420	61	0.9284	-80.175
52	92	61	0.9128	83.952
166	602	61	0.9391	209.062
449	827	61	0.8781	-82.027
102	827	61	0.9123	-79.997
52	237	61	0.9896	165.840
32	92	61	0.8115	-84.113
92	827	61	0.9899	0.026
166	420	61	0.952	3.908
102	237	61	0.9563	1.864
60	130	61	0.9172	145.066
32	827	61	0.8068	-84.087
92	602	61	0.8425	289.085
237	602	61	0.943	207.197
24	130	61	0.8661	285.918
409	1519	62	0.7785	227.036
518	1519	62	0.7974	-250.254
409	518	62	0.9478	477.290
772	775	63	0.926	-0.144
120	244	64	0.8313	203.965
120	147	64	0.901	203.964
183	1274	67	0.7243	-336.214
696	1200	67	0.9674	-168.097
1200	1274	67	0.8723	-168.087
183	696	67	0.9089	-0.030
183	1200	67	0.878	-168.127
696	1274	67	0.8477	-336.184
452	1535	68	0.9569	-0.862
15	452	68	0.8135	173.977
67	247	68	0.8519	3.075
247	1194	68	0.8745	-0.177
90	247	68	0.9345	-170.985
15	1194	68	0.801	-169.032
15	142	68	0.8159	4.068
142	1535	68	0.9571	169.047
90	1535	68	0.9892	170.985
62	90	68	0.9894	-173.001
1194	1535	68	0.8821	342.148
247	452	68	0.8432	342.833
15	67	68	0.9923	-171.930
67	1535	68	0.9107	345.046
14	91	68	0.8023	23.016
62	452	68	0.9593	-1.154
142	247	68	0.841	-172.924
67	1194	68	0.8034	2.898
67	452	68	0.8111	345.907
62	1535	68	0.9896	-2.016
14	1535	68	0.7049	-20.958
142	452	68	0.9928	169.909
15	247	68	0.8571	-168.856
62	247	68	0.9105	-343.987
67	90	68	0.9103	174.060
67	142	68	0.8129	175.999
247	505	68	0.7123	341.831
15	1535	68	0.9131	173.115
62	1194	68	0.8761	-344.163
90	142	68	0.9552	1.939
15	62	68	0.9182	175.131
452	1194	68	0.8579	-343.009
62	142	68	0.9584	-171.062
62	67	68	0.9152	-347.061
247	1535	68	0.9131	341.971
90	452	68	0.953	171.847
142	1194	68	0.8515	-173.101
90	1194	68	0.8845	-171.162
15	90	68	0.9134	2.130
475	668	70	0.836	17.020
418	1542	71	0.8053	-0.015
501	1255	72	0.8329	-25.005
1220	1573	73	0.8182	-136.031
385	925	75	0.9379	-34.003
385	1109	75	0.9505	-15.995
431	440	76	0.9867	-0.000
109	197	76	0.9858	0.000
197	1204	76	0.9899	-0.000
440	623	76	0.9887	121.540
241	1204	76	0.9901	-0.000
162	241	76	0.9913	-121.540
670	1204	76	0.9919	0.000
623	1204	76	0.9875	-121.540
114	241	76	0.9857	0.000
431	623	76	0.9859	121.540
162	431	76	0.9857	-121.540
109	431	76	0.9823	0.000
241	623	76	0.9926	121.540
197	1369	76	0.9849	121.540
241	440	76	0.9903	-0.000
114	162	76	0.9827	121.540
440	670	76	0.9913	0.000
162	670	76	0.9882	-121.540
300	670	76	0.9926	-0.000
109	623	76	0.9876	121.540
109	162	76	0.9848	121.540
162	197	76	0.9925	-121.540
197	440	76	0.9896	-0.000
300	440	76	0.9904	-0.000
300	431	76	0.9906	0.000
162	623	76	0.9919	0.000
109	241	76	0.9874	0.000
162	440	76	0.9891	-121.540
162	300	76	0.9883	-121.540
241	300	76	0.99	0.000
440	1204	76	0.9906	0.000
241	670	76	0.9912	-0.000
197	431	76	0.9867	0.000
197	670	76	0.9896	-0.000
623	670	76	0.9902	-121.540
431	1204	76	0.9867	-0.000
109	300	76	0.9865	0.000
300	1204	76	0.9902	-0.000
197	300	76	0.9889	0.000
241	431	76	0.9867	0.000
300	623	76	0.9887	121.540
109	440	76	0.9859	-0.000
114	623	76	0.984	121.540
197	623	76	0.9922	121.540
670	1369	76	0.9869	121.540
162	1204	76	0.9883	-121.540
300	1369	76	0.9875	121.540
1204	1369	76	0.9853	121.540
440	1369	76	0.9866	121.540
109	670	76	0.9894	-0.000
109	114	76	0.9841	0.000
197	241	76	0.9918	0.000
431	670	76	0.9881	-0.000
109	1204	76	0.9867	-0.000
431	1369	76	0.985	121.540
2	168	77	0.8164	31.990
168	354	77	0.8914	-27.995
677	734	78	0.9865	-0.003
261	624	79	0.8688	-45.076
600	1071	79	0.9085	294.195
261	1069	79	0.8169	-204.108
624	1069	79	0.8967	-159.032
624	1071	79	0.8563	-113.084
572	758	80	0.8597	63.032
352	1129	81	0.9393	-14.016
357	1073	81	0.9588	-68.062
370	1073	81	0.9477	2.016
370	546	81	0.9237	56.062
858	1047	81	0.9364	14.021
357	595	81	0.9346	-124.125
1047	1426	81	0.9459	-42.052
153	357	81	0.9901	-14.016
1129	1272	81	0.9279	50.110
895	1161	81	0.9781	-56.062
637	660	81	0.9381	56.062
642	1426	81	0.9685	28.031
642	1047	81	0.9341	70.084
153	578	81	0.932	-42.047
778	1047	81	0.94	42.056
642	660	81	0.9266	58.078
642	1161	81	0.9498	-2.016
637	1426	81	0.9382	26.016
357	1161	81	0.9444	-210.234
153	1129	81	0.9326	-126.140
595	858	81	0.9515	-28.031
546	1272	81	0.9262	-48.000
153	370	81	0.9434	-84.093
1047	1073	81	0.9374	70.073
153	895	81	0.9473	-168.188
153	546	81	0.9544	-28.031
352	595	81	0.9487	-26.016
352	357	81	0.9548	98.109
1073	1161	81	0.9515	-142.172
153	1073	81	0.9546	-82.078
1321	1434	81	0.8865	276.095
895	1073	81	0.9516	86.110
1047	1129	81	0.9267	26.010
858	895	81	0.9472	-2.015
357	546	81	0.9576	-14.016
595	1047	81	0.9277	-14.010
357	895	81	0.9505	-154.172
352	1073	81	0.9504	30.047
352	1161	81	0.9587	-112.125
352	370	81	0.9464	28.032
153	352	81	0.9475	-112.125
357	1129	81	0.937	-112.125
352	1426	81	0.9348	-82.078
637	778	81	0.9373	26.013
595	778	81	0.9446	-56.065
778	1426	81	0.9748	0.003
595	642	81	0.9288	-84.094
595	1426	81	0.9497	-56.062
895	1129	81	0.9484	42.047
637	1473	81	0.9062	-114.140
363	1073	81	0.9935	285.193
352	895	81	0.9618	-56.063
153	1161	81	0.946	-224.250
370	1129	81	0.9356	-42.047
778	1161	81	0.9553	-30.044
778	858	81	0.9609	28.034
1161	1178	81	0.9503	-84.094
370	895	81	0.9522	-84.094
637	1047	81	0.9234	68.068
595	1073	81	0.9524	56.063
1161	1426	81	0.9597	30.047
352	1272	81	0.9338	36.094
370	1272	81	0.9239	8.062
637	642	81	0.9604	-2.016
357	370	81	0.9524	-70.077
1073	1272	81	0.9644	6.047
642	778	81	0.969	28.028
858	1426	81	0.959	-28.031
858	1161	81	0.9466	-58.078
1272	1434	81	0.9779	-279.146
357	1272	81	0.959	-62.015
153	1272	81	0.961	-76.031
778	895	81	0.9505	26.019
642	858	81	0.9405	56.062
895	1426	81	0.9508	-26.015
149	193	82	0.7904	54.134
678	1517	82	0.9247	256.135
149	239	82	0.8502	51.164
193	1089	82	0.7378	92.078
104	239	82	0.827	0.085
193	1517	82	0.9776	256.106
193	308	82	0.771	-53.885
239	1517	82	0.8602	259.075
239	678	82	0.7126	2.940
193	239	82	0.8737	-2.969
193	678	82	0.9029	-0.029
106	239	82	0.7492	-94.978
308	1517	82	0.7412	309.990
239	1089	82	0.8066	95.047
253	678	82	0.8	0.004
149	1089	82	0.9199	146.211
106	1089	82	0.8813	0.069
106	149	82	0.9334	-146.142
149	308	82	0.9409	0.249
1089	1517	82	0.7118	164.028
253	1517	82	0.8089	256.139
193	253	82	0.8171	-0.033
239	308	82	0.8254	-50.915
239	253	82	0.7771	2.936
106	308	82	0.8779	-145.893
149	1517	82	0.7599	310.239
308	1089	82	0.9781	145.962
911	960	83	0.7283	0.000
481	632	84	0.9758	28.025
608	991	85	0.9231	273.113
1537	1583	87	0.8789	114.079
65	1583	87	0.8569	114.002
214	1583	87	0.8722	113.759
214	1537	87	0.9128	-0.320
65	1537	87	0.9617	-0.077
65	214	87	0.896	0.244
39	1565	88	0.7632	1.783
39	54	88	0.8817	-0.141
39	313	88	0.8024	1.813
159	1556	88	0.9064	-164.089
39	77	88	0.8132	-162.278
54	1565	88	0.7036	1.924
121	159	88	0.7919	167.056
39	1556	88	0.7723	-162.273
121	1556	88	0.8103	2.967
121	313	88	0.8049	167.052
54	121	88	0.8719	-165.098
77	1556	88	0.7748	0.005
54	159	88	0.7386	1.958
121	1565	88	0.768	167.023
54	313	88	0.7922	1.954
313	1556	88	0.8649	-164.085
77	159	88	0.8245	164.095
159	1565	88	0.9386	-0.034
39	159	88	0.7948	1.817
77	313	88	0.9111	164.091
39	121	88	0.9528	-165.240
159	313	88	0.9165	-0.004
54	77	88	0.8377	-162.137
1556	1565	88	0.892	164.056
77	1565	88	0.8268	164.061
313	1565	88	0.9366	-0.030
77	121	88	0.8093	-2.962
1184	1267	91	0.7745	44.026
588	1072	93	0.8722	0.802
57	117	95	0.9596	-0.140
432	1479	95	0.7742	137.986
17	57	95	0.9841	0.165
17	117	95	0.9502	0.025
82	1479	95	0.8855	139.034
117	204	95	0.9317	0.134
66	117	95	0.7592	-140.197
17	66	95	0.8541	140.221
57	204	95	0.9813	-0.007
17	204	95	0.9726	0.158
12	117	95	0.7404	-136.045
12	1479	95	0.8277	139.062
57	66	95	0.8589	140.056
66	204	95	0.8678	-140.063
82	432	95	0.7112	1.048
150	271	96	0.9971	0.000
412	489	96	0.9397	-0.000
97	150	96	0.9762	0.000
97	107	96	0.9952	0.000
111	412	96	0.9989	0.000
97	412	96	0.9975	0.000
107	412	96	0.9954	0.000
150	412	96	0.9773	0.000
271	412	96	0.9873	0.000
42	271	96	0.9949	0.000
107	150	96	0.9908	0.000
111	150	96	0.979	0.000
42	107	96	0.9992	0.000
107	111	96	0.9967	0.000
97	111	96	0.9984	0.000
42	111	96	0.9979	0.000
42	97	96	0.9966	0.000
42	150	96	0.9883	0.000
107	271	96	0.9965	0.000
111	271	96	0.9888	0.000
42	412	96	0.997	0.000
97	271	96	0.9864	0.000
929	1327	97	0.8837	26.505
1349	1455	97	0.7927	346.035
879	1077	97	0.7452	-255.033
1327	1364	97	0.847	-26.253
1057	1294	97	0.8318	463.215
1294	1311	97	0.8117	116.811
1057	1505	97	0.8009	166.772
1057	1137	97	0.793	207.928
688	1077	97	0.7635	18.151
648	1145	97	0.9163	440.417
790	936	97	0.8041	-431.118
648	1333	97	0.8493	208.778
733	1455	97	0.8731	342.264
579	688	97	0.9653	0.143
648	1364	97	0.7991	-8.492
1123	1455	97	0.7445	451.503
579	1024	97	0.7868	377.543
502	1304	97	0.7868	331.893
1041	1311	97	0.7804	281.816
648	1327	97	0.7443	17.761
1294	1409	97	0.8285	-483.184
879	1057	97	0.8624	-463.104
790	1455	97	0.8975	-19.006
936	1349	97	0.9105	66.078
1137	1311	97	0.8171	372.098
502	532	97	0.8718	-0.111
1024	1505	97	0.7713	-400.548
532	936	97	0.8958	-388.487
879	1505	97	0.8033	-296.331
879	1294	97	0.9267	0.111
663	1333	97	0.8144	209.028
609	891	97	0.7029	-46.057
579	874	97	0.7809	18.438
1167	1327	97	0.7635	-39.845
1024	1294	97	0.8874	-104.105
1145	1505	97	0.7733	480.193
874	1409	97	0.7159	-228.184
663	1327	97	0.7197	18.011
733	1349	97	0.761	-3.771
579	879	97	0.8708	273.327
1134	1349	97	0.9044	105.095
1177	1455	97	0.7479	305.073
891	929	97	0.8423	5.506
579	1409	97	0.8854	-209.746
1294	1505	97	0.7876	-296.443
1333	1364	97	0.7854	-217.270
663	891	97	0.9282	-14.000
648	891	97	0.9393	-14.250
502	790	97	0.8393	42.520
579	1057	97	0.9562	-189.777
502	1123	97	0.8665	-427.989
1024	1339	97	0.7008	-208.915
891	1304	97	0.7696	-388.058
891	1327	97	0.734	32.011
663	1145	97	0.9238	440.667
879	1137	97	0.7545	-255.176
609	929	97	0.8691	-40.551
688	879	97	0.8783	273.183
648	663	97	0.9185	-0.250
688	1505	97	0.8088	-23.148
688	1024	97	0.7967	377.400
1137	1294	97	0.7284	255.287
502	1134	97	0.9185	-427.615
532	1349	97	0.9035	-322.409
1339	1505	97	0.7107	-191.633
1327	1333	97	0.7307	191.017
1409	1505	97	0.8441	186.741
1024	1041	97	0.7158	-269.110
879	1409	97	0.8437	-483.073
1311	1492	97	0.7202	-33.013
1123	1134	97	0.9056	0.374
936	1123	97	0.9092	-39.391
1145	1333	97	0.8603	-231.639
1077	1137	97	0.9582	-0.143
790	1123	97	0.7453	-470.509
936	1455	97	0.7606	412.113
688	1409	97	0.8922	-209.889
936	1134	97	0.9367	-39.017
648	929	97	0.8304	-8.744
929	1333	97	0.7978	217.522
532	790	97	0.7836	42.631
891	1364	97	0.8023	5.758
1057	1145	97	0.874	-313.421
502	733	97	0.8344	-318.750
502	936	97	0.9266	-388.598
1123	1349	97	0.9037	105.468
532	1455	97	0.7804	23.625
891	1145	97	0.9258	454.668
929	1145	97	0.849	449.161
733	1134	97	0.7677	-108.866
874	1077	97	0.9536	-0.144
1077	1409	97	0.7126	-228.040
532	1304	97	0.7978	332.004
648	1304	97	0.7598	-402.308
688	1137	97	0.8166	18.008
790	1134	97	0.7813	-470.135
1145	1364	97	0.814	-448.909
609	1304	97	0.8785	-434.115
579	1505	97	0.8009	-23.005
733	1123	97	0.7237	-109.239
1057	1409	97	0.8751	-19.969
688	1294	97	0.8491	273.295
532	733	97	0.7495	-318.638
1077	1311	97	0.8318	371.955
532	1123	97	0.8987	-427.878
790	1304	97	0.9122	289.373
1134	1455	97	0.7359	451.130
1304	1364	97	0.8382	393.816
1058	1137	97	0.8542	206.611
663	929	97	0.8136	-8.494
929	1364	97	0.8964	0.252
874	1058	97	0.8634	-206.897
1304	1327	97	0.8864	420.069
1145	1409	97	0.821	293.452
1058	1077	97	0.8754	206.754
609	1327	97	0.893	-14.046
874	1137	97	0.9649	-0.287
502	1455	97	0.7642	23.514
874	1057	97	0.7672	-208.215
1137	1409	97	0.7264	-227.897
733	936	97	0.7893	-69.849
688	874	97	0.7802	18.294
609	648	97	0.7028	-31.807
1145	1327	97	0.7777	-422.656
1077	1294	97	0.7264	255.144
579	1294	97	0.8411	273.438
609	1364	97	0.8332	-40.299
891	1333	97	0.851	223.029
688	1057	97	0.9568	-189.920
790	1349	97	0.7898	-365.041
733	790	97	0.9558	361.270
879	1311	97	0.8158	116.922
502	1349	97	0.8816	-322.521
1057	1077	97	0.7502	208.071
663	1364	97	0.7793	-8.242
874	1311	97	0.8157	371.811
1024	1311	97	0.8086	12.706
879	1024	97	0.8928	104.216
929	1304	97	0.8823	-393.564
579	1077	97	0.7642	18.294
1304	1455	97	0.9028	-308.379
579	1137	97	0.8053	18.151
532	1134	97	0.8937	-427.504
771	887	98	0.8572	18.011
771	798	98	0.9455	0.000
771	1448	98	0.8841	18.011
798	887	98	0.861	18.011
798	1448	98	0.8946	18.011
887	1448	98	0.9077	0.000
6	1385	99	0.8112	266.013
423	1385	99	0.9467	183.962
6	1206	99	0.7065	-2.033
6	423	99	0.8156	82.050
304	1375	100	0.9406	428.351
326	1375	100	0.8877	430.378
304	326	100	0.8672	-2.027
304	968	100	0.7577	-425.353
1210	1229	101	0.9765	-2.018
43	425	102	0.9502	0.196
189	375	103	0.7044	126.018
189	1019	103	0.8726	426.085
189	728	103	0.9871	-0.020
375	728	103	0.722	-126.038
189	229	103	0.8342	185.879
229	1019	103	0.9561	240.206
728	1019	103	0.8917	426.105
229	728	103	0.8511	-185.899
155	938	104	0.902	-45.120
415	417	105	0.9894	-48.028
324	415	105	0.9693	60.859
324	836	105	0.9591	175.914
335	458	105	0.9562	-52.119
832	1193	105	0.9736	-87.914
836	1389	105	0.973	-23.999
1193	1389	105	0.964	138.945
842	1389	105	0.9639	-78.993
240	1389	105	0.9688	30.998
324	1389	105	0.9546	151.915
324	842	105	0.9525	230.908
417	832	105	0.9815	88.053
458	675	105	0.9569	-0.026
240	417	105	0.9878	-108.086
417	1193	105	0.9746	0.139
836	842	105	0.976	54.994
324	417	105	0.9703	12.831
415	675	105	0.9614	-16.038
335	415	105	0.9661	-36.107
335	832	105	0.9642	3.918
415	1389	105	0.969	91.056
240	415	105	0.9877	-60.058
335	836	105	0.9437	78.948
415	422	105	0.9757	-46.082
240	1193	105	0.9764	-107.947
417	836	105	0.9656	163.083
417	1389	105	0.9692	139.083
324	1193	105	0.9654	12.970
240	324	105	0.9676	-120.917
422	1389	105	0.9536	137.138
832	836	105	0.9666	75.030
240	836	105	0.9741	54.997
415	836	105	0.9675	115.055
240	422	105	0.9744	-106.140
415	1193	105	0.9767	-47.889
324	422	105	0.9499	14.777
422	1193	105	0.9545	-1.807
842	1193	105	0.9626	-217.938
832	1389	105	0.9635	51.031
415	832	105	0.9821	40.025
422	675	105	0.9675	30.044
335	417	105	0.9669	-84.135
335	1389	105	0.9499	54.949
335	422	105	0.9663	-82.189
324	832	105	0.9651	100.884
240	842	105	0.9618	109.991
335	675	105	0.9623	-52.145
417	422	105	0.9809	1.946
240	832	105	0.9812	-20.033
417	675	105	0.9637	31.990
422	832	105	0.9687	86.107
240	335	105	0.9628	-23.951
422	458	105	0.9539	30.070
832	842	105	0.9607	130.024
836	1193	105	0.9684	-162.944
335	1193	105	0.9515	-83.996
547	631	106	0.8665	-171.219
285	903	107	0.9931	273.311
903	1246	107	0.7434	-272.109
285	1246	107	0.7442	1.202
1122	1168	108	0.8084	-23.016
982	1465	109	0.9142	23.016
81	1540	110	0.9545	0.000
396	645	111	0.7403	177.110
645	723	111	0.8345	-175.043
465	723	111	0.7022	-175.019
26	181	112	0.9911	139.848
635	816	114	0.9329	297.389
629	816	114	0.9282	-225.929
816	928	114	0.783	-275.383
635	928	114	0.8005	22.006
1150	1482	115	0.9352	-428.253
877	1043	116	0.934	26.016
877	1051	116	0.8827	2.016
1043	1051	116	0.8047	-24.000
528	1017	117	0.9174	-44.026
528	1172	117	0.7583	-176.105
1017	1042	117	0.7881	-44.012
1042	1172	117	0.8358	-88.067
1017	1172	117	0.8074	-132.079
528	1042	117	0.7696	-88.038
174	933	118	0.8721	-204.090
174	182	118	0.8965	17.027
182	288	118	0.832	23.016
182	1163	118	0.914	0.000
174	1163	118	0.7847	17.027
174	944	118	0.7982	-0.984
174	1464	118	0.815	-43.990
666	1218	119	0.7988	451.345
537	1249	120	0.8726	0.007
718	1528	121	0.8888	-279.131
89	127	122	0.9451	0.291
89	220	122	0.9969	117.314
127	368	122	0.8239	-109.330
220	814	122	0.9951	-117.267
368	814	122	0.8964	109.086
89	368	122	0.8993	-109.039
127	814	122	0.9502	-0.244
89	814	122	0.9966	0.048
127	220	122	0.937	117.023
717	1498	124	0.753	369.224
1481	1498	124	0.7962	237.209
1032	1189	125	0.8304	158.013
1006	1286	126	0.8487	-137.900
1006	1437	126	0.8376	-370.916
1286	1437	126	0.9696	-233.017
110	1367	127	0.887	-420.225
508	593	128	0.8917	1.007
593	654	128	0.7403	-3.046
508	657	128	0.7325	-4.055
508	654	128	0.853	-2.039
654	657	128	0.7707	-2.016
446	822	130	0.7061	189.101
510	752	131	0.7243	-47.986
770	1117	131	0.8277	11.998
510	1117	131	0.9093	0.000
1117	1302	131	0.8014	-15.996
510	1302	131	0.8513	-15.996
510	770	131	0.8431	-11.998
61	1562	132	0.9744	0.000
61	73	132	0.8949	-192.966
73	268	132	0.7606	-36.021
268	1562	132	0.7245	228.987
73	1562	132	0.8652	192.966
61	268	132	0.7567	-228.987
31	1398	133	0.9401	155.972
1340	1352	135	0.9253	137.014
1190	1331	135	0.946	131.836
1190	1352	135	0.912	403.731
1340	1354	135	0.9246	137.116
1190	1340	135	0.9409	266.717
1331	1340	135	0.9543	134.881
1329	1354	135	0.9015	272.124
1352	1354	135	0.9525	0.102
1331	1354	135	0.8986	271.997
1331	1352	135	0.8984	271.895
1190	1354	135	0.9138	403.833
1329	1340	135	0.9586	135.008
1329	1331	135	0.959	0.127
1190	1329	135	0.9512	131.709
1329	1352	135	0.9047	272.022
281	849	136	0.8119	-191.152
1214	1301	137	0.7747	128.025
437	1202	137	0.9489	-18.011
1202	1301	137	0.8189	46.043
439	1214	137	0.7771	-81.952
1214	1430	137	0.8545	443.279
439	1202	137	0.9547	0.030
437	439	137	0.9765	-18.041
437	1301	137	0.8682	28.032
439	1301	137	0.8599	46.073
20	266	138	0.7184	-61.812
