#OTU ID	L_C18_Polar_16_Blk_no_inj_04	L_C18_Polar_16_MS2_DF_25_03	L_C18_Polar_16_MS2_DF_625_01	L_C18_Polar_16_MS2_DF_25_02	L_C18_Polar_16_MS2_DF_125_02	L_C18_Polar_16_MS2_DF_5_02	L_C18_Polar_16_MS2_DF_625_03	L_C18_Polar_16_MS2_DF_125_03	L_C18_Polar_16_MS2_DF_1_01	L_C18_Polar_16_MS2_DF_25_01	L_C18_Polar_16_MS2_DF_1_02	L_C18_Polar_16_MS2_DF_5_01	L_C18_Polar_16_MS2_DF_1_03	L_C18_Polar_16_Blk_no_inj_06	L_C18_Polar_16_Blk_no_inj_02	L_C18_Polar_16_MS2_DF_125_01	L_C18_Polar_16_MS2_DF_5_03	L_C18_Polar_16_MS2_DF_625_02	L_C18_Polar_16_Blk_no_inj_08	1	5	25	125	625
6364	0	130453	0	145454	155979	111908	141936	118973	103053	128547	108479	133370	191638	126283	0	101367	157226	142953	212631	134390	134168	134818	125439.6667	284889
5478	0	0	0	0	0	0	0	0	0	0	0	0	179954	0	0	0	0	0	0	59984.66667	0	0	0	0
1187	0	0	0	0	0	0	0	107088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35696	0
5	0	5661154	1179891	2844153	3741157	2473045	4257885	5545034	1615450	2393207	3153042	1504322	3839846	2439375	0	2684749	5460129	3306388	1439643.4	2869446	3145832	3632838	3990313.333	8744164
6971	0	0	0	0	123087	0	96753.8	84495.1	0	0	0	0	0	0	0	0	0	2344606.7	132936	0	0	0	69194.03333	2441360.5
5946	0	0	0	0	0	0	0	0	158362	0	197297	0	182629	0	0	0	0	0	0	179429.3333	0	0	0	0
1928	0	0	0	0	0	0	0	72996.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24332.16667	0
60	0	0	0	0	0	0	0	0	0	0	0	0	98732.9	0	0	0	0	0	0	32910.96667	0	0	0	0
1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294920	0	0	0	0	0	294920
1992	0	0	0	0	0	0	0	0	0	0	0	126601	0	0	0	0	0	0	0	0	42200.33333	0	0	0
6590	0	206296	116960	150316	0	199415	0	0	248694	0	181883	212703	153884	0	0	0	101111	0	0	194820.3333	171076.3333	118870.6667	0	116960
6567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156553	0	0	0	0	0
2181	0	0	0	0	0	85839.9	0	0	114992	0	107239	108266	101126	0	0	0	95859.8	0	0	107785.6667	96655.23333	0	0	0
1639	0	0	0	0	0	0	0	0	87147.3	0	0	0	0	0	0	0	0	0	0	29049.1	0	0	0	0
3391	0	0	0	0	0	0	0	0	0	82415.6	0	0	0	0	0	0	0	0	0	0	0	27471.86667	0	0
1131	0	0	0	0	0	0	76870.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76870.4
1259	0	98198.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32732.96667	0	0
2602	0	0	0	81628.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27209.6	0	0
1139	0	0	0	0	0	294040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98013.33333	0	0	0
4310	0	0	0	0	0	0	0	0	249537	0	359451	0	211933	0	0	0	0	0	0	273640.3333	0	0	0	0
926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77646.1	0	0	0	25882.03333	0	0	0
1204	0	0	327998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327998
5714	0	0	0	0	0	0	0	0	0	0	90205.4	0	0	0	0	0	0	0	0	30068.46667	0	0	0	0
3282	0	0	131599	0	105593	0	0	127818	0	0	70020.2	0	0	0	0	150817	0	89689.6	0	23340.06667	0	0	128076	221288.6
6917	0	0	0	0	0	0	0	0	0	0	0	0	129127	0	0	0	0	0	0	43042.33333	0	0	0	0
5992	0	0	0	0	0	0	0	0	0	0	0	0	108792	0	0	0	0	0	0	36264	0	0	0	0
7043	0	99078.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33026.1	0	0
2815	0	0	0	0	0	0	0	108095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36031.66667	0
5099	0	192326	149371	123386	0	153212	0	0	155017	119533	284200	164708	282111	0	0	129380	199996	0	0	240442.6667	172638.6667	145081.6667	43126.66667	149371
7501	0	0	0	0	0	0	0	0	0	0	337412	0	0	0	0	0	0	0	0	112470.6667	0	0	0	0
1546	0	77838.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25946.16667	0	0
1478	0	0	0	0	115594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38531.33333	0
2642	0	0	0	0	0	0	0	0	514107	0	0	0	0	0	0	0	0	0	0	171369	0	0	0	0
5337	0	0	337988	0	0	0	0	0	0	0	0	0	0	0	0	0	751339	0	0	0	250446.3333	0	0	337988
476	0	0	0	0	0	0	0	0	0	0	0	0	0	115628	0	0	0	0	0	0	0	0	0	0
1621	0	0	0	0	0	0	0	0	272240	0	340827	0	234137	0	0	0	0	0	0	282401.3333	0	0	0	0
633	0	0	0	0	0	0	0	99333.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33111.06667	0
2624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123483	0	0	0	0	0	123483
3918	0	0	0	0	0	0	0	0	0	0	0	92455.5	0	0	0	0	0	0	0	0	30818.5	0	0	0
7752	0	0	0	0	0	0	0	0	228668	0	0	0	0	0	0	0	0	0	0	76222.66667	0	0	0	0
5947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101508	0	0	0	33836	0	0	0
5570	0	0	0	0	0	0	0	0	93934.6	0	0	0	0	0	0	0	0	0	0	31311.53333	0	0	0	0
5768	0	0	0	0	105317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35105.66667	0
575	0	0	0	0	0	0	0	0	0	394309	0	0	0	0	0	0	0	0	0	0	0	131436.3333	0	0
7034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143346	0	0	0	0	0
7215	0	0	0	0	0	0	109550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109550
2684	0	0	0	0	0	0	0	0	0	0	156828	0	0	0	0	0	0	0	0	52276	0	0	0	0
6554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118390	0	0	0	0	0	118390
3559	0	0	483778	0	0	153404	0	0	0	587429	0	266605	0	0	0	481834	0	0	0	0	140003	195809.6667	160611.3333	483778
5667	0	0	0	0	0	0	0	0	426565	0	0	0	625747	0	0	0	0	0	0	350770.6667	0	0	0	0
6311	0	0	0	0	0	192361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64120.33333	0	0	0
3889	0	0	0	138112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46037.33333	0	0
879	0	0	0	0	0	0	371212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371212
7520	0	0	0	0	0	0	0	0	5799640	0	0	0	7663890	0	0	0	0	0	0	4487843.333	0	0	0	0
7254	0	0	0	0	0	130348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43449.33333	0	0	0
1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109514	0	0	0	0	0	109514
3302	0	0	111812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111812
3457	0	0	0	0	0	0	0	0	0	81320.7	0	0	0	0	0	0	0	0	0	0	0	27106.9	0	0
7361	0	0	0	0	0	0	0	0	0	0	0	109805	0	0	0	0	0	0	0	0	36601.66667	0	0	0
6533	0	1827561.2	0	515464	492150.9	3810954.4	2444329.2	775471	19481940	278890	10335750	581513	33046940	78042653	0	61877.5	6830050.8	2459182	129192404	20954876.67	3740839.4	873971.7333	443166.4667	4903511.2
7779	0	0	0	0	0	0	0	0	135304	0	0	0	0	0	0	0	0	0	0	45101.33333	0	0	0	0
2272	0	0	209881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209881
669	0	0	0	0	0	7192160	0	0	8365380	0	10449700	4054500	7959610	0	0	0	6238460	0	0	8924896.667	5828373.333	0	0	0
1855	0	0	0	0	0	0	0	0	0	0	0	0	0	110415	0	0	0	0	0	0	0	0	0	0
4562	0	0	0	0	0	1023940	0	0	1655080	0	3636750	1325950	5463680	0	0	0	1295750	0	0	3585170	1215213.333	0	0	0
396	0	2772660	4086040	2090360	909242	2878990	0	0	0	3049900	1502710	0	1624470	0	0	4030200	3086290	0	0	1042393.333	1988426.667	2637640	1646480.667	4086040
2893	0	0	0	0	0	0	0	0	0	113446	0	0	0	0	0	0	0	0	0	0	0	37815.33333	0	0
332	0	0	0	0	0	0	0	48898200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16299400	0
3669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85229	0	0	0	28409.66667	0	0	0
2701	0	515980	0	339539	256925	544738	0	185216	0	343056	0	244539	0	0	0	220044	0	0	0	0	263092.3333	399525	220728.3333	0
1071	0	0	0	0	0	0	0	0	0	0	0	0	80818.5	0	0	0	0	0	0	26939.5	0	0	0	0
1282	0	0	0	0	0	0	0	0	0	0	0	328166	0	0	0	0	0	0	0	0	109388.6667	0	0	0
3682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87555	0	0	0	0	0	0	29185	0
2501	0	0	0	0	0	0	0	0	0	0	0	0	101670	0	0	0	0	0	0	33890	0	0	0	0
2733	0	0	0	0	0	0	0	0	242794	0	0	375454	616394	0	0	0	0	0	0	286396	125151.3333	0	0	0
6353	0	0	0	0	0	0	0	0	0	0	0	0	151152	0	0	0	0	0	0	50384	0	0	0	0
3471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103526	0	0	0	0	0	103526
334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14486400	0	0	0	0	0	14486400
2754	0	0	0	0	0	0	0	0	0	0	0	75039.4	0	0	0	0	0	0	0	0	25013.13333	0	0	0
6372	0	0	0	0	0	0	0	0	0	0	158511	0	0	0	0	0	0	0	0	52837	0	0	0	0
1011	0	0	0	0	0	0	0	0	0	0	0	116617	0	0	0	0	0	0	0	0	38872.33333	0	0	0
4527	0	0	0	0	0	0	56278.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56278.4
6948	0	0	0	0	0	0	0	0	0	153385	0	0	0	0	0	0	0	0	0	0	0	51128.33333	0	0
1628	0	0	79693.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79693.2
801	0	332393	349969	722071	545258	0	647474	468253	0	460581	0	0	0	0	0	591143	0	382709	0	0	0	505015	534884.6667	1380152
6199	0	0	0	0	0	0	0	0	187318	0	219329	0	176026	0	0	0	0	0	0	194224.3333	0	0	0	0
924	0	0	0	0	0	0	0	0	0	0	0	0	107582	0	0	0	0	0	0	35860.66667	0	0	0	0
3820	0	0	0	0	0	0	234789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234789
205	0	0	0	0	0	0	0	0	0	0	255021	0	0	0	0	0	0	0	0	85007	0	0	0	0
6686	0	0	0	0	0	0	0	0	0	0	0	0	117542	0	0	0	0	0	0	39180.66667	0	0	0	0
1583	0	0	0	0	0	0	0	89890.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29963.5	0
1774	0	0	0	0	0	0	0	0	84427.9	0	0	0	0	0	0	0	0	0	0	28142.63333	0	0	0	0
1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292340	0	0	0	0	0	0	97446.66667	0
5643	0	146046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48682	0	0
6757	0	0	0	75089.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25029.96667	0	0
4483	0	0	0	0	0	56310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18770	0	0	0
1369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106772	0	0	0	0	0	0	35590.66667	0
3726	0	0	0	0	0	0	0	0	0	0	478941	0	0	0	0	0	0	0	0	159647	0	0	0	0
6940	0	5198878	0	3803293	0	118897	0	1823630	0	0	0	0	0	0	0	0	116368	0	0	0	78421.66667	3000723.667	607876.6667	0
1989	0	0	0	0	0	0	4283240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4283240
6869	0	0	0	0	0	0	0	0	165513	0	0	0	0	87757.1	0	0	0	0	0	55171	0	0	0	0
7569	0	0	0	0	0	0	0	0	0	0	0	0	259684	0	0	0	0	0	0	86561.33333	0	0	0	0
7397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109313	0	0	0	36437.66667	0	0	0
963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99050.7	0	0	0	0	0	0	33016.9	0
3735	0	100685	0	90620.7	0	342829	0	0	865095	84057.3	688033	444904	1367810	0	0	0	216489	0	0	973646	334740.6667	91787.66667	0	0
3014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99620.6	0	0	0	0	0
653	0	0	0	0	0	0	0	0	0	0	0	0	0	177741	0	0	0	0	0	0	0	0	0	0
7321	0	0	0	0	0	0	0	0	0	0	0	0	108114	0	0	0	0	0	0	36038	0	0	0	0
836	0	0	0	0	104798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34932.66667	0
2621	0	0	103906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103906
6034	0	0	0	0	0	0	0	0	0	405655	0	0	0	0	0	0	0	0	0	0	0	135218.3333	0	0
7902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46849.9	0	0	0	0	0
2523	0	0	0	0	0	337482	0	0	1718260	0	0	143331	1780410	0	0	0	0	0	0	1166223.333	160271	0	0	0
3013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82533.7	0	0	0	27511.23333	0	0	0
6699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108860	0	0	0	0	0
3262	0	0	0	0	0	0	0	0	0	0	86191.3	0	0	0	0	0	0	0	0	28730.43333	0	0	0	0
6825	0	79480061	0	55619784	93432712	15356988	5414220	137446967	0	0	3172687.5	0	1905379	0	0	0	26101767.4	2954320	0	1692688.833	13819585.13	45033281.67	76959893	8368540
2080	0	0	0	0	0	0	0	0	0	0	0	0	83939.4	0	0	0	0	0	0	27979.8	0	0	0	0
3596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160167	0	0	0	0	0	0	53389	0
1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63071.9	0	0	0	0	0	0	21023.96667	0
5241	0	0	0	0	0	0	0	0	0	0	689146	0	0	0	0	0	0	0	0	229715.3333	0	0	0	0
4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63251.8	0	0	0	21083.93333	0	0	0
585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80474.5	0	0	0	0	0	80474.5
7297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101811	0	0	0	33937	0	0	0
6709	0	0	0	0	0	0	0	0	107833	0	426595	0	536241	723028	0	0	0	0	485819	356889.6667	0	0	0	0
583	0	0	0	0	0	0	0	0	0	0	86400.6	0	0	0	0	0	0	0	0	28800.2	0	0	0	0
996	0	0	0	0	0	0	0	0	0	159454	0	0	0	0	0	0	0	0	0	0	0	53151.33333	0	0
7629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97376.5	0	0	0	0	0	97376.5
7142	0	0	0	0	0	0	0	0	0	0	166806.8	0	176274.3	0	0	0	0	0	0	114360.3667	0	0	0	0
3691	0	0	206154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206154
7110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111456	0	0	0	0	0	111456
7466	0	0	0	0	0	0	0	0	0	0	0	138111	0	0	0	0	0	0	0	0	46037	0	0	0
6060	0	0	0	0	0	0	0	0	0	0	279306	0	0	0	0	0	0	0	0	93102	0	0	0	0
6341	0	0	0	0	0	0	0	0	0	0	0	0	60888.4	0	0	0	0	0	0	20296.13333	0	0	0	0
1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231403	0	0	0	0	0	231403
6095	0	0	566345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566345
5262	0	0	0	0	0	0	252083.7	0	0	0	0	0	0	0	0	0	0	71932	0	0	0	0	0	324015.7
2453	0	0	0	135841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45280.33333	0	0
6151	0	0	0	0	0	806220	0	0	0	0	0	211296	0	0	0	0	673970	0	0	0	563828.6667	0	0	0
6032	0	0	0	0	0	0	107208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107208
2988	0	130619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43539.66667	0	0
3046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84664.4	0	0	0	28221.46667	0	0	0
6008	0	0	110577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110577
679	0	781076	0	0	0	0	1232037	1646419	0	0	0	290323	0	0	0	476100	0	587042	423232	0	96774.33333	260358.6667	707506.3333	1819079
5031	0	0	0	0	0	0	106363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106363
2926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27639.8	0	0	0	9213.266667	0	0	0
7192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180174	0	0	0	60058	0	0	0
5738	0	0	0	0	0	139370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46456.66667	0	0	0
2139	0	86137.6	0	0	0	257450	0	0	1064357	97760.1	1207650	277565.6	1280740	0	0	0	298271	0	0	1184249	277762.2	61299.23333	0	0
2128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66256	0	0	0	0	0
7221	0	0	0	0	0	0	0	0	0	0	0	0	102389	0	0	0	0	0	0	34129.66667	0	0	0	0
3029	0	0	0	0	0	0	0	0	98545.8	0	0	0	0	0	0	0	0	0	0	32848.6	0	0	0	0
4198	0	0	0	0	0	0	0	0	0	86865.9	0	0	0	0	0	0	0	0	0	0	0	28955.3	0	0
7106	0	0	0	0	0	106770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35590	0	0	0
6845	0	0	0	0	0	0	0	0	0	0	0	0	341304	0	0	0	0	0	0	113768	0	0	0	0
7403	0	0	0	0	0	0	0	0	1188720	0	0	0	0	0	0	0	0	0	0	396240	0	0	0	0
5500	0	0	0	0	0	0	0	0	0	0	40805.6	0	0	0	0	0	0	0	0	13601.86667	0	0	0	0
6204	0	0	0	0	0	0	0	0	0	0	0	197135	0	0	0	0	0	0	0	0	65711.66667	0	0	0
2745	0	179370	0	1056755	0	0	0	0	1270820	0	1373736	0	1278690	0	0	0	95701.9	0	0	1307748.667	31900.63333	412041.6667	0	0
6307	0	0	0	0	0	0	0	0	53689.2	0	0	0	0	0	0	0	0	0	0	17896.4	0	0	0	0
2977	0	0	0	158227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52742.33333	0	0
1013	0	0	0	0	0	0	0	0	138882	0	0	0	0	0	0	0	0	0	0	46294	0	0	0	0
1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44810.1	0	0	0	0	0	44810.1
1000	0	0	0	0	0	0	0	0	0	0	0	128055	0	0	0	0	0	0	0	0	42685	0	0	0
5436	0	0	0	0	0	0	0	0	0	0	0	0	121484	0	0	0	0	0	0	40494.66667	0	0	0	0
3502	0	0	96239.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96239.4
5587	0	0	0	0	0	0	0	0	0	0	0	0	94273.6	0	0	0	0	0	0	31424.53333	0	0	0	0
787	0	0	0	0	58168.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19389.63333	0
4053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131718	0	0	0	0	0	0	43906	0
3862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102748	0	0	0	0	0
1113	0	0	0	0	0	0	0	0	0	48689.8	0	0	0	0	0	0	0	0	0	0	0	16229.93333	0	0
6666	0	0	0	0	0	0	0	0	148394	0	0	0	0	0	0	0	0	0	0	49464.66667	0	0	0	0
7431	0	0	0	0	0	1209810	0	0	4515120	0	5629410	2126750	9749310	0	0	0	508739	0	0	6631280	1281766.333	0	0	0
4354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96943.8	0	0	0	32314.6	0	0	0
2185	0	109236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36412	0	0
2410	0	0	0	0	0	0	0	0	187577	0	0	0	0	0	0	0	0	0	0	62525.66667	0	0	0	0
134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71093.7	0	0	0	0	0	71093.7
5637	0	0	0	0	0	0	0	0	0	0	300912	0	162773	0	0	0	0	0	0	154561.6667	0	0	0	0
5162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73209.1	0	0	0	0	0	73209.1
7134	0	0	0	0	0	0	0	0	0	0	105854	0	0	0	0	0	0	0	0	35284.66667	0	0	0	0
4464	0	0	0	0	0	0	0	0	0	0	383258	0	350410	0	0	0	0	0	0	244556	0	0	0	0
4816	0	0	0	82485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27495	0	0
4149	0	0	0	0	0	0	0	0	0	0	0	0	108591	0	0	0	0	0	0	36197	0	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0	436052	0	0	0	1873590	0	0	0	0	145350.6667	0	624530	0
510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49604.3	0	0	0	0	0
180	0	0	0	0	0	0	0	0	178063	0	0	0	0	0	0	0	0	0	0	59354.33333	0	0	0	0
5533	0	276913	437285	95846.2	281783	605266.3	131522	367363	3122715	1308070	3770345	494292	4204771	559725.1	0	162095	1218005	116262	1265572.3	3699277	772521.1	560276.4	270413.6667	685069
7413	0	0	0	0	0	0	0	0	202278	0	0	0	0	0	0	0	0	0	0	67426	0	0	0	0
3577	0	0	0	0	0	0	128735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128735
3724	0	0	0	0	0	0	0	0	220060	0	235901	0	0	0	0	0	0	0	0	151987	0	0	0	0
2393	0	0	0	0	0	0	0	0	0	0	941453	0	0	0	0	0	0	0	0	313817.6667	0	0	0	0
6511	0	0	0	0	0	0	65318.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65318.8
2628	0	0	0	0	0	0	0	0	0	0	0	0	88064.9	0	0	0	0	0	0	29354.96667	0	0	0	0
1452	0	85582.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28527.63333	0	0
2111	0	0	0	0	0	0	0	0	96606.2	0	0	0	0	0	0	0	0	0	0	32202.06667	0	0	0	0
970	0	0	0	0	0	0	0	0	0	0	77450.7	0	83493	0	0	0	0	0	0	53647.9	0	0	0	0
5634	0	0	0	97789.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32596.36667	0	0
2811	0	0	0	73732.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24577.6	0	0
5039	0	0	0	0	0	0	0	0	0	0	0	106712	0	0	0	0	0	0	0	0	35570.66667	0	0	0
5997	0	0	0	0	0	0	0	0	0	0	0	188060	0	0	0	0	0	0	0	0	62686.66667	0	0	0
3717	0	0	0	0	0	0	0	0	0	0	0	0	293564	0	0	0	0	0	0	97854.66667	0	0	0	0
4296	0	0	0	0	0	0	0	0	137094	0	0	0	215822	0	0	0	0	0	0	117638.6667	0	0	0	0
1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116751	0	0	0	0	0	0	38917	0
7081	0	0	0	0	0	0	0	121341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40447	0
2355	0	0	74661.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74661.3
3553	0	0	0	0	0	0	0	0	121724	0	158750	0	0	0	0	0	0	0	0	93491.33333	0	0	0	0
3632	0	0	0	0	0	0	0	0	0	0	1715650	0	0	0	0	0	0	0	0	571883.3333	0	0	0	0
2409	0	0	0	0	0	0	0	0	958705	0	0	0	0	0	0	0	0	0	0	319568.3333	0	0	0	0
3327	0	73060.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24353.4	0	0
5815	0	0	0	0	0	0	0	0	0	0	0	97626.3	0	0	0	0	0	0	0	0	32542.1	0	0	0
6464	0	0	0	0	0	0	0	0	0	0	154759	0	0	0	0	0	0	0	0	51586.33333	0	0	0	0
4620	0	0	0	0	0	0	0	0	0	0	0	0	199568	0	0	0	0	0	0	66522.66667	0	0	0	0
1057	0	198565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66188.33333	0	0
2093	0	0	68207.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68207.4
6121	0	0	0	0	0	0	0	0	0	0	0	189838	0	0	0	0	0	0	0	0	63279.33333	0	0	0
2536	0	0	0	81935.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27311.96667	0	0
831	0	0	0	0	0	0	0	0	0	0	0	0	135917	0	0	0	0	0	0	45305.66667	0	0	0	0
