#OTU ID	L_C18_Polar_16_Blk_no_inj_04	L_C18_Polar_16_MS2_DF_25_03	L_C18_Polar_16_MS2_DF_625_01	L_C18_Polar_16_MS2_DF_25_02	L_C18_Polar_16_MS2_DF_125_02	L_C18_Polar_16_MS2_DF_5_02	L_C18_Polar_16_MS2_DF_625_03	L_C18_Polar_16_MS2_DF_125_03	L_C18_Polar_16_MS2_DF_1_01	L_C18_Polar_16_MS2_DF_25_01	L_C18_Polar_16_MS2_DF_1_02	L_C18_Polar_16_MS2_DF_5_01	L_C18_Polar_16_MS2_DF_1_03	L_C18_Polar_16_Blk_no_inj_06	L_C18_Polar_16_Blk_no_inj_02	L_C18_Polar_16_MS2_DF_125_01	L_C18_Polar_16_MS2_DF_5_03	L_C18_Polar_16_MS2_DF_625_02	L_C18_Polar_16_Blk_no_inj_08
147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609625.0	0.0	0.0	0.0
1568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78672.9	0.0	0.0	0.0
5598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197714.0	0.0	0.0	0.0	0.0	0.0	0.0
7006	0.0	109165.0	0.0	0.0	0.0	0.0	0.0	256894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109025.0	0.0	0.0	0.0
3077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2567190.0	0.0	0.0	0.0	0.0	0.0	0.0
2944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1789920.0	0.0	1064710.0	0.0	2376270.0	0.0	0.0	0.0	0.0	0.0	0.0
2920	0.0	0.0	0.0	62520.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126978.0	0.0	0.0
261	0.0	1906350.0	0.0	1409130.0	0.0	0.0	0.0	0.0	2501520.0	0.0	3370700.0	1205350.0	5420520.0	0.0	0.0	0.0	1625460.0	0.0	0.0
2357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86661.9
6364	0.0	130453.0	0.0	145454.0	155979.0	111908.0	141936.0	118973.0	103053.0	128547.0	108479.0	133370.0	191638.0	126283.0	0.0	101367.0	157226.0	142953.0	212631.0
5478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179954.0	0.0	0.0	0.0	0.0	0.0	0.0
1187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107088.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0.0	5661154.0	1179891.0	2844153.0	3741157.0	2473045.0	4257885.0	5545034.0	1615450.0	2393207.0	3153042.0	1504322.0	3839846.0	2439375.0	0.0	2684749.0	5460129.0	3306388.0	1439643.4
6971	0.0	0.0	0.0	0.0	123087.0	0.0	96753.8	84495.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2344606.7	132936.0
5946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158362.0	0.0	197297.0	0.0	182629.0	0.0	0.0	0.0	0.0	0.0	0.0
1928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72996.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98732.9	0.0	0.0	0.0	0.0	0.0	0.0
1271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	294920.0	0.0
1992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126601.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6590	0.0	206296.0	116960.0	150316.0	0.0	199415.0	0.0	0.0	248694.0	0.0	181883.0	212703.0	153884.0	0.0	0.0	0.0	101111.0	0.0	0.0
6567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156553.0
2181	0.0	0.0	0.0	0.0	0.0	85839.9	0.0	0.0	114992.0	0.0	107239.0	108266.0	101126.0	0.0	0.0	0.0	95859.8	0.0	0.0
1639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87147.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82415.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131	0.0	0.0	0.0	0.0	0.0	0.0	76870.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1259	0.0	98198.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2602	0.0	0.0	0.0	81628.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1139	0.0	0.0	0.0	0.0	0.0	294040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249537.0	0.0	359451.0	0.0	211933.0	0.0	0.0	0.0	0.0	0.0	0.0
926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77646.1	0.0	0.0
1204	0.0	0.0	327998.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90205.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3282	0.0	0.0	131599.0	0.0	105593.0	0.0	0.0	127818.0	0.0	0.0	70020.2	0.0	0.0	0.0	0.0	150817.0	0.0	89689.6	0.0
6917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129127.0	0.0	0.0	0.0	0.0	0.0	0.0
5992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108792.0	0.0	0.0	0.0	0.0	0.0	0.0
7043	0.0	99078.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108095.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5099	0.0	192326.0	149371.0	123386.0	0.0	153212.0	0.0	0.0	155017.0	119533.0	284200.0	164708.0	282111.0	0.0	0.0	129380.0	199996.0	0.0	0.0
7501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	337412.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1546	0.0	77838.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1478	0.0	0.0	0.0	0.0	115594.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	514107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5337	0.0	0.0	337988.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	751339.0	0.0	0.0
476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115628.0	0.0	0.0	0.0	0.0	0.0
1621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	272240.0	0.0	340827.0	0.0	234137.0	0.0	0.0	0.0	0.0	0.0	0.0
633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99333.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123483.0	0.0
3918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92455.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228668.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101508.0	0.0	0.0
5570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93934.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5768	0.0	0.0	0.0	0.0	105317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	394309.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143346.0
7215	0.0	0.0	0.0	0.0	0.0	0.0	109550.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118390.0	0.0
3559	0.0	0.0	483778.0	0.0	0.0	153404.0	0.0	0.0	0.0	587429.0	0.0	266605.0	0.0	0.0	0.0	481834.0	0.0	0.0	0.0
5667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	426565.0	0.0	0.0	0.0	625747.0	0.0	0.0	0.0	0.0	0.0	0.0
6311	0.0	0.0	0.0	0.0	0.0	192361.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3889	0.0	0.0	0.0	138112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879	0.0	0.0	0.0	0.0	0.0	0.0	371212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5799640.0	0.0	0.0	0.0	7663890.0	0.0	0.0	0.0	0.0	0.0	0.0
7254	0.0	0.0	0.0	0.0	0.0	130348.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109514.0	0.0
3302	0.0	0.0	111812.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81320.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6533	0.0	1827561.2	0.0	515464.0	492150.9	3810954.4	2444329.2	775471.0	19481940.0	278890.0	10335750.0	581513.0	33046940.0	78042653.0	0.0	61877.5	6830050.8	2459182.0	129192404.0
7779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135304.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2272	0.0	0.0	209881.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669	0.0	0.0	0.0	0.0	0.0	7192160.0	0.0	0.0	8365380.0	0.0	10449700.0	4054500.0	7959610.0	0.0	0.0	0.0	6238460.0	0.0	0.0
1855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110415.0	0.0	0.0	0.0	0.0	0.0
4562	0.0	0.0	0.0	0.0	0.0	1023940.0	0.0	0.0	1655080.0	0.0	3636750.0	1325950.0	5463680.0	0.0	0.0	0.0	1295750.0	0.0	0.0
396	0.0	2772660.0	4086040.0	2090360.0	909242.0	2878990.0	0.0	0.0	0.0	3049900.0	1502710.0	0.0	1624470.0	0.0	0.0	4030200.0	3086290.0	0.0	0.0
2893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113446.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48898200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85229.0	0.0	0.0
2701	0.0	515980.0	0.0	339539.0	256925.0	544738.0	0.0	185216.0	0.0	343056.0	0.0	244539.0	0.0	0.0	0.0	220044.0	0.0	0.0	0.0
1071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80818.5	0.0	0.0	0.0	0.0	0.0	0.0
1282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87555.0	0.0	0.0	0.0
2501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101670.0	0.0	0.0	0.0	0.0	0.0	0.0
2733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	242794.0	0.0	0.0	375454.0	616394.0	0.0	0.0	0.0	0.0	0.0	0.0
6353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151152.0	0.0	0.0	0.0	0.0	0.0	0.0
3471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103526.0	0.0
